,Unnamed: 0,Event,Revenue,Offer ID
13710,135051,transaction,23.56,Bogo 5
13711,135056,transaction,11.58,Bogo 5
13712,135076,transaction,5.45,Bogo 5
13713,135084,transaction,11.73,2off10
13714,135087,transaction,6.53,Bogo 5
13715,135098,transaction,31.25,Bogo 10
13716,135100,transaction,9.15,5off20
13717,135109,transaction,11.83,Bogo 5
13718,135117,transaction,21.01,2off10
13719,135136,transaction,7.66,Bogo 5
13720,135138,transaction,12.7,2off10
13721,135145,transaction,7.14,2off10
13722,135152,transaction,22.71,Bogo 5
13723,135167,transaction,19.42,Bogo 10
13724,135168,transaction,13.42,2off10
13725,135169,transaction,28.29,3off7
13726,135172,transaction,18.57,Bogo 5
13727,135182,transaction,15.17,Bogo 10
13728,135189,transaction,23.12,Bogo 10
13729,135199,transaction,23.18,2off10
13730,135211,transaction,21.57,5off20
13731,135212,transaction,0.0,Bogo 5
13732,135215,transaction,17.87,Bogo 5
13733,135217,transaction,18.34,Bogo 10
13734,135221,transaction,32.87,5off20
13735,135224,transaction,13.88,3off7
13736,135225,transaction,34.5,Bogo 10
13737,135228,transaction,25.51,2off10
13738,135244,transaction,19.08,3off7
13739,135246,transaction,13.41,Bogo 10
13740,135271,transaction,24.3,Bogo 10
13741,135285,transaction,21.44,Bogo 10
13742,135288,transaction,7.38,3off7
13743,135289,transaction,25.54,5off20
13744,135290,transaction,29.13,5off20
13745,135298,transaction,32.37,Bogo 5
13746,135301,transaction,5.25,Bogo 5
13747,135318,transaction,10.75,Bogo 5
13748,135322,transaction,6.7,Bogo 5
13749,135333,transaction,23.14,5off20
13750,135342,transaction,28.54,Bogo 5
13751,135344,transaction,22.97,Bogo 10
13752,135347,transaction,2.55,3off7
13753,135360,transaction,18.73,Bogo 10
13754,135361,transaction,28.69,Bogo 10
13755,135367,transaction,18.04,5off20
13756,135384,transaction,13.3,Bogo 5
13757,135388,transaction,18.19,Bogo 5
13758,135389,transaction,18.59,3off7
13759,135393,transaction,24.18,Bogo 10
13760,135396,transaction,14.49,Bogo 10
13761,135402,transaction,20.33,2off10
13762,135412,transaction,11.3,2off10
13763,135415,transaction,10.66,2off10
13764,135418,transaction,15.9,Bogo 5
13765,135419,transaction,33.57,Bogo 10
13766,135423,transaction,9.18,2off10
13767,135428,transaction,34.6,2off10
13768,135436,transaction,14.02,Bogo 10
13769,135437,transaction,18.71,Bogo 5
13770,135458,transaction,10.35,Bogo 10
13771,135465,transaction,27.5,Bogo 10
13772,135483,transaction,11.73,2off10
13773,135516,transaction,21.35,3off7
13774,135519,transaction,10.26,2off10
13775,135520,transaction,10.8,Bogo 5
13776,135524,transaction,6.38,Bogo 5
13777,135554,transaction,20.07,2off10
13778,135563,transaction,17.58,5off20
13779,135564,transaction,0.0,2off10
13780,135568,transaction,18.1,2off10
13781,135592,transaction,28.87,5off20
13782,135603,transaction,19.96,2off10
13783,135609,transaction,30.27,Bogo 10
13784,135625,transaction,27.28,2off10
13785,135645,transaction,20.72,2off10
13786,135653,transaction,22.25,2off10
13787,135664,transaction,31.17,5off20
13788,135681,transaction,14.91,2off10
13789,135691,transaction,12.23,Bogo 5
13790,135692,transaction,1.1,2off10
13791,135699,transaction,29.83,Bogo 5
13792,135701,transaction,14.87,5off20
13793,135703,transaction,31.01,Bogo 5
13794,135708,transaction,2.7,2off10
13795,135715,transaction,17.59,3off7
13796,135717,transaction,1.5,2off10
13797,135720,transaction,9.91,2off10
13798,135729,transaction,6.31,Bogo 5
13799,135733,transaction,1.49,3off7
13800,135736,transaction,17.04,Bogo 10
13801,135742,transaction,27.74,5off20
13802,135748,transaction,24.14,Bogo 5
13803,135749,transaction,92.52,2off10
13804,135753,transaction,13.77,2off10
13805,135755,transaction,13.99,3off7
13806,135764,transaction,27.51,Bogo 10
13807,135784,transaction,6.01,Bogo 5
13808,135788,transaction,21.34,5off20
13809,135789,transaction,22.55,5off20
13810,135804,transaction,22.04,Bogo 5
13811,135812,transaction,33.12,Bogo 10
13812,135817,transaction,23.44,Bogo 10
13813,135828,transaction,5.88,2off10
13814,135829,transaction,12.26,2off10
13815,135832,transaction,29.33,2off10
13816,135844,transaction,27.3,2off10
13817,135859,transaction,13.58,Bogo 10
13818,135861,transaction,22.19,2off10
13819,135862,transaction,0.0,2off10
13820,135863,transaction,13.91,Bogo 5
13821,135866,transaction,15.18,Bogo 5
13822,135871,transaction,5.58,5off20
13823,135872,transaction,10.79,2off10
13824,135875,transaction,14.96,Bogo 10
13825,135876,transaction,29.19,Bogo 10
13826,135882,transaction,22.48,Bogo 10
13827,135892,transaction,15.21,3off7
13828,135899,transaction,21.5,5off20
13829,135909,transaction,28.04,Bogo 10
13830,135920,transaction,3.46,2off10
13831,135924,transaction,12.56,3off7
13832,135932,transaction,19.14,3off7
13833,135948,transaction,16.43,Bogo 10
13834,135961,transaction,34.13,Bogo 5
13835,135963,transaction,28.57,5off20
13836,135977,transaction,22.38,2off10
13837,135979,transaction,25.09,Bogo 5
13838,135980,transaction,6.55,2off10
13839,135986,transaction,19.52,Bogo 10
13840,135990,transaction,24.36,5off20
13841,136001,transaction,19.52,Bogo 10
13842,136002,transaction,13.79,2off10
13843,136029,transaction,4.49,2off10
13844,136031,transaction,19.65,2off10
13845,136039,transaction,30.77,5off20
13846,136043,transaction,7.04,Bogo 5
13847,136045,transaction,17.83,5off20
13848,136046,transaction,0.0,3off7
13849,136052,transaction,5.66,5off20
13850,136066,transaction,6.34,2off10
13851,136067,transaction,12.83,2off10
13852,136077,transaction,19.66,2off10
13853,136107,transaction,3.53,2off10
13854,136108,transaction,18.68,5off20
13855,136112,transaction,15.51,5off20
13856,136115,transaction,17.62,Bogo 10
13857,136116,transaction,29.52,2off10
13858,136118,transaction,11.07,2off10
13859,136120,transaction,28.63,Bogo 10
13860,136122,transaction,26.99,Bogo 10
13861,136124,transaction,17.32,2off10
13862,136130,transaction,18.92,Bogo 5
13863,136145,transaction,14.49,2off10
13864,136147,transaction,16.92,Bogo 10
13865,136148,transaction,11.21,Bogo 5
13866,136155,transaction,13.45,Bogo 10
13867,136158,transaction,2.94,3off7
13868,136173,transaction,19.63,Bogo 5
13869,136176,transaction,2.55,3off7
13870,136197,transaction,10.76,Bogo 10
13871,136200,transaction,5.74,3off7
13872,136204,transaction,29.07,3off7
13873,136215,transaction,18.63,2off10
13874,136219,transaction,28.48,3off7
13875,136220,transaction,2.34,2off10
13876,136225,transaction,17.26,3off7
13877,136230,transaction,22.41,Bogo 5
13878,136236,transaction,12.0,Bogo 10
13879,136258,transaction,15.89,Bogo 5
13880,136267,transaction,12.41,3off7
13881,136271,transaction,24.29,2off10
13882,136273,transaction,8.9,3off7
13883,136275,transaction,2.79,2off10
13884,136282,transaction,25.83,Bogo 10
13885,136283,transaction,22.52,2off10
13886,136290,transaction,16.46,2off10
13887,136302,transaction,30.1,3off7
13888,136306,transaction,5.35,2off10
13889,136320,transaction,11.48,Bogo 5
13890,136332,transaction,3.42,3off7
13891,136340,transaction,85.06,2off10
13892,136341,transaction,18.04,Bogo 10
13893,136346,transaction,11.17,2off10
13894,136350,transaction,12.82,5off20
13895,136359,transaction,22.62,2off10
13896,136367,transaction,18.23,Bogo 5
13897,136382,transaction,33.05,5off20
13898,136383,transaction,0.0,5off20
13899,136391,transaction,19.83,Bogo 10
13900,136402,transaction,10.98,5off20
13901,136403,transaction,0.0,2off10
13902,136407,transaction,11.31,Bogo 10
13903,136409,transaction,22.5,2off10
13904,136415,transaction,8.95,3off7
13905,136416,transaction,35.54,5off20
13906,136417,transaction,9.79,3off7
13907,136420,transaction,23.94,3off7
13908,136430,transaction,27.25,2off10
13909,136444,transaction,3.87,3off7
13910,136458,transaction,14.49,Bogo 5
13911,136471,transaction,27.89,2off10
13912,136482,transaction,15.19,Bogo 5
13913,136487,transaction,21.56,5off20
13914,136495,transaction,13.35,Bogo 10
13915,136496,transaction,23.07,Bogo 10
13916,136499,transaction,14.31,Bogo 10
13917,136503,transaction,10.56,Bogo 10
13918,136512,transaction,25.34,Bogo 5
13919,136518,transaction,35.84,5off20
13920,136523,transaction,1.03,3off7
13921,136526,transaction,40.35,Bogo 10
13922,136536,transaction,20.16,3off7
13923,136542,transaction,21.78,Bogo 10
13924,136552,transaction,2.52,3off7
13925,136569,transaction,21.7,Bogo 10
13926,136570,transaction,4.01,2off10
13927,136574,transaction,22.89,Bogo 10
13928,136576,transaction,29.73,Bogo 10
13929,136577,transaction,16.89,2off10
13930,136579,transaction,15.73,Bogo 10
13931,136588,transaction,5.86,5off20
13932,136600,transaction,11.68,2off10
13933,136607,transaction,17.87,Bogo 5
13934,136608,transaction,3.99,2off10
13935,136609,transaction,0.0,3off7
13936,136616,transaction,15.24,5off20
13937,136624,transaction,0.38,2off10
13938,136630,transaction,19.2,3off7
13939,136646,transaction,12.93,3off7
13940,136654,transaction,23.46,3off7
13941,136659,transaction,2.68,3off7
13942,136661,transaction,7.13,2off10
13943,136688,transaction,31.8,Bogo 10
13944,136690,transaction,18.77,Bogo 5
13945,136691,transaction,18.84,Bogo 5
13946,136693,transaction,17.51,5off20
13947,136694,transaction,0.0,2off10
13948,136713,transaction,21.94,5off20
13949,136717,transaction,16.18,Bogo 5
13950,136722,transaction,30.35,2off10
13951,136731,transaction,8.69,2off10
13952,136736,transaction,15.67,3off7
13953,136739,transaction,41.44,2off10
13954,136745,transaction,27.6,Bogo 10
13955,136769,transaction,15.69,2off10
13956,136770,transaction,28.7,2off10
13957,136791,transaction,21.04,5off20
13958,136801,transaction,15.73,2off10
13959,136809,transaction,13.89,Bogo 10
13960,136810,transaction,23.15,Bogo 10
13961,136816,transaction,4.04,5off20
13962,136825,transaction,23.58,Bogo 10
13963,136828,transaction,7.97,2off10
13964,136838,transaction,19.29,Bogo 5
13965,136848,transaction,27.23,3off7
13966,136849,transaction,3.47,3off7
13967,136857,transaction,13.28,2off10
13968,136858,transaction,13.5,Bogo 10
13969,136859,transaction,28.48,Bogo 10
13970,136860,transaction,7.05,2off10
13971,136863,transaction,24.17,Bogo 10
13972,136878,transaction,12.04,Bogo 10
13973,136880,transaction,23.72,5off20
13974,136882,transaction,26.02,Bogo 10
13975,136887,transaction,6.37,Bogo 5
13976,136890,transaction,6.91,Bogo 5
13977,136894,transaction,145.25,3off7
13978,136899,transaction,22.81,5off20
13979,136902,transaction,15.54,3off7
13980,149702,transaction,28.32,5off20
13981,149703,transaction,0.0,2off10
13982,149708,transaction,28.44,3off7
13983,149710,transaction,11.61,Bogo 5
13984,149720,transaction,0.63,2off10
13985,149725,transaction,6.09,Bogo 5
13986,149736,transaction,16.85,Bogo 10
13987,149739,transaction,30.43,3off7
13988,149746,transaction,30.76,Bogo 5
13989,149755,transaction,25.91,Bogo 5
13990,149757,transaction,22.86,2off10
13991,149758,transaction,0.0,Bogo 10
13992,149759,transaction,12.64,2off10
13993,149763,transaction,20.46,5off20
13994,149770,transaction,28.31,Bogo 5
13995,149773,transaction,22.21,Bogo 5
13996,149788,transaction,15.93,3off7
13997,149798,transaction,22.85,Bogo 10
13998,149799,transaction,31.37,2off10
13999,149808,transaction,8.47,Bogo 5
14000,149818,transaction,33.23,Bogo 5
14001,149819,transaction,0.0,5off20
14002,149821,transaction,27.41,3off7
14003,149824,transaction,11.68,3off7
14004,149829,transaction,4.13,3off7
14005,149833,transaction,14.35,Bogo 5
14006,149838,transaction,32.41,5off20
14007,149846,transaction,25.92,5off20
14008,149848,transaction,11.66,2off10
14009,149873,transaction,19.15,Bogo 5
14010,149877,transaction,27.32,Bogo 5
14011,149883,transaction,20.04,2off10
14012,149886,transaction,28.11,2off10
14013,149891,transaction,2.1,2off10
14014,149905,transaction,18.25,3off7
14015,149917,transaction,18.69,2off10
14016,149927,transaction,21.97,Bogo 5
14017,149941,transaction,28.3,2off10
14018,149944,transaction,24.18,2off10
14019,149948,transaction,13.12,2off10
14020,149956,transaction,23.11,Bogo 5
14021,149960,transaction,25.41,Bogo 10
14022,149961,transaction,0.0,Bogo 5
14023,149963,transaction,18.96,Bogo 10
14024,149965,transaction,11.05,Bogo 10
14025,149969,transaction,14.29,Bogo 5
14026,149976,transaction,33.7,Bogo 10
14027,149979,transaction,8.93,Bogo 5
14028,149980,transaction,6.83,Bogo 5
14029,149996,transaction,26.93,2off10
14030,149997,transaction,23.47,2off10
14031,150001,transaction,10.44,Bogo 10
14032,150002,transaction,17.05,Bogo 5
14033,150004,transaction,21.73,Bogo 10
14034,150008,transaction,20.24,2off10
14035,150019,transaction,11.71,Bogo 5
14036,150020,transaction,6.02,Bogo 5
14037,150021,transaction,12.08,5off20
14038,150022,transaction,0.0,3off7
14039,150031,transaction,3.36,2off10
14040,150033,transaction,24.18,Bogo 5
14041,150034,transaction,0.0,Bogo 5
14042,150048,transaction,10.15,Bogo 10
14043,150049,transaction,20.77,5off20
14044,150052,transaction,12.29,Bogo 5
14045,150053,transaction,0.0,Bogo 10
14046,150056,transaction,33.08,2off10
14047,150062,transaction,17.72,3off7
14048,150077,transaction,15.11,Bogo 10
14049,150081,transaction,18.8,Bogo 5
14050,150099,transaction,10.01,Bogo 5
14051,150101,transaction,34.92,2off10
14052,150123,transaction,18.25,2off10
14053,150127,transaction,25.14,Bogo 5
14054,150133,transaction,30.53,Bogo 5
14055,150138,transaction,15.27,3off7
14056,150146,transaction,30.35,2off10
14057,150148,transaction,39.3,Bogo 5
14058,150149,transaction,11.08,Bogo 5
14059,150154,transaction,25.33,2off10
14060,150157,transaction,91.16,3off7
14061,150163,transaction,11.45,Bogo 10
14062,150166,transaction,7.1,3off7
14063,150167,transaction,0.0,3off7
14064,150178,transaction,8.0,Bogo 5
14065,150179,transaction,18.25,Bogo 10
14066,150182,transaction,11.24,2off10
14067,150183,transaction,11.2,Bogo 10
14068,150189,transaction,19.7,Bogo 10
14069,150191,transaction,15.56,2off10
14070,150194,transaction,20.19,3off7
14071,150202,transaction,12.4,Bogo 10
14072,150208,transaction,10.82,Bogo 10
14073,150209,transaction,21.16,2off10
14074,150214,transaction,10.99,2off10
14075,150217,transaction,12.4,2off10
14076,150219,transaction,23.18,2off10
14077,150224,transaction,23.44,Bogo 5
14078,150225,transaction,0.0,3off7
14079,150234,transaction,17.9,3off7
14080,150237,transaction,13.62,Bogo 5
14081,150238,transaction,0.0,Bogo 10
14082,150239,transaction,11.52,Bogo 5
14083,150251,transaction,29.7,Bogo 10
14084,150264,transaction,21.41,Bogo 5
14085,150274,transaction,5.47,Bogo 5
14086,150278,transaction,23.77,Bogo 5
14087,150289,transaction,21.22,Bogo 10
14088,150290,transaction,0.0,Bogo 10
14089,150298,transaction,30.91,Bogo 10
14090,150313,transaction,26.78,2off10
14091,150315,transaction,15.58,Bogo 10
14092,150318,transaction,41.03,Bogo 10
14093,150319,transaction,0.0,5off20
14094,150325,transaction,33.64,Bogo 10
14095,150340,transaction,14.3,2off10
14096,150341,transaction,10.12,Bogo 10
14097,150342,transaction,0.0,2off10
14098,150355,transaction,8.36,Bogo 5
14099,150359,transaction,23.83,Bogo 5
14100,150360,transaction,0.0,2off10
14101,150363,transaction,34.9,2off10
14102,150369,transaction,10.92,2off10
14103,150371,transaction,22.02,2off10
14104,150378,transaction,10.18,Bogo 5
14105,150379,transaction,15.43,Bogo 5
14106,150381,transaction,17.88,2off10
14107,150382,transaction,0.0,Bogo 5
14108,150386,transaction,18.68,2off10
14109,150392,transaction,16.3,Bogo 5
14110,150395,transaction,8.72,Bogo 5
14111,150396,transaction,14.04,2off10
14112,150397,transaction,0.0,Bogo 10
14113,150402,transaction,13.02,Bogo 5
14114,150403,transaction,0.0,3off7
14115,150407,transaction,14.91,2off10
14116,150414,transaction,37.04,Bogo 5
14117,150428,transaction,11.36,3off7
14118,150429,transaction,0.0,Bogo 10
14119,150442,transaction,16.55,2off10
14120,150446,transaction,11.76,Bogo 5
14121,150451,transaction,25.52,5off20
14122,150456,transaction,39.69,Bogo 5
14123,150487,transaction,9.56,5off20
14124,150497,transaction,3.36,3off7
14125,150507,transaction,46.14,3off7
14126,150511,transaction,15.16,2off10
14127,150521,transaction,5.06,2off10
14128,150522,transaction,11.79,Bogo 10
14129,150532,transaction,15.2,2off10
14130,150533,transaction,21.11,2off10
14131,150559,transaction,14.09,2off10
14132,150565,transaction,26.02,Bogo 10
14133,150566,transaction,0.0,2off10
14134,150583,transaction,384.44,Bogo 10
14135,150589,transaction,104.15,Bogo 10
14136,150590,transaction,0.0,3off7
14137,150598,transaction,10.62,5off20
14138,150604,transaction,12.65,Bogo 10
14139,150605,transaction,16.38,Bogo 5
14140,150609,transaction,31.67,5off20
14141,150610,transaction,0.0,5off20
14142,150614,transaction,30.0,Bogo 5
14143,150615,transaction,10.25,Bogo 5
14144,150640,transaction,8.98,3off7
14145,150644,transaction,17.03,3off7
14146,150647,transaction,14.58,Bogo 10
14147,150652,transaction,24.95,Bogo 10
14148,150656,transaction,28.04,2off10
14149,150657,transaction,6.54,Bogo 5
14150,150661,transaction,22.26,2off10
14151,150669,transaction,2.53,3off7
14152,150671,transaction,22.93,Bogo 10
14153,150672,transaction,0.0,2off10
14154,150683,transaction,3.39,3off7
14155,150698,transaction,9.53,Bogo 5
14156,150713,transaction,22.31,Bogo 5
14157,150723,transaction,6.98,3off7
14158,150735,transaction,23.98,5off20
14159,150736,transaction,0.0,2off10
14160,150741,transaction,28.0,Bogo 5
14161,150743,transaction,13.61,Bogo 10
14162,150745,transaction,16.74,Bogo 5
14163,150749,transaction,32.13,2off10
14164,150766,transaction,16.84,2off10
14165,150769,transaction,33.31,2off10
14166,150773,transaction,20.02,Bogo 10
14167,150774,transaction,0.0,2off10
14168,150782,transaction,9.42,3off7
14169,150785,transaction,14.45,Bogo 5
14170,150788,transaction,5.26,Bogo 5
14171,150790,transaction,21.55,2off10
14172,150791,transaction,0.0,Bogo 5
14173,150824,transaction,24.54,Bogo 10
14174,150843,transaction,26.7,3off7
14175,150852,transaction,5.9,Bogo 5
14176,150856,transaction,12.53,2off10
14177,150867,transaction,17.95,Bogo 5
14178,150873,transaction,19.04,Bogo 10
14179,150887,transaction,13.05,Bogo 10
14180,150888,transaction,16.48,2off10
14181,150889,transaction,20.22,Bogo 10
14182,150901,transaction,13.05,Bogo 5
