,Event,Revenue,Offer ID
127182,transaction,15.71,Bogo 10
127189,transaction,6.86,2off10
127193,transaction,19.62,Bogo 10
127195,transaction,9.91,Bogo 5
127226,transaction,11.24,2off10
127227,transaction,10.57,Bogo 5
127231,transaction,26.75,Bogo 10
127242,transaction,37.91,3off7
127259,transaction,33.03,2off10
127266,transaction,24.69,Bogo 10
127267,transaction,7.18,Bogo 5
127275,transaction,6.54,Bogo 5
127292,transaction,5.13,Bogo 5
127298,transaction,22.32,2off10
127299,offer completed,0,Bogo 10
127300,transaction,14.09,Bogo 10
127308,transaction,16.17,Bogo 5
127309,transaction,25.53,2off10
127320,transaction,22.6,2off10
127333,transaction,23.16,5off20
127337,transaction,15.8,Bogo 5
127338,transaction,19.51,Bogo 5
127339,transaction,33.65,3off7
127341,transaction,21.6,Bogo 5
127349,transaction,361.09,5off20
127350,offer completed,0,Bogo 10
127353,transaction,12.43,Bogo 10
127357,transaction,7.34,Bogo 5
127363,transaction,21.98,5off20
127364,transaction,19.15,Bogo 5
127368,transaction,8.37,3off7
127380,transaction,27.84,3off7
127382,transaction,12.02,2off10
127387,transaction,23.08,Bogo 5
127402,transaction,4.74,2off10
127411,transaction,15.97,5off20
127412,transaction,16.01,Bogo 10
127415,transaction,29.47,Bogo 5
127420,transaction,22.5,3off7
127424,transaction,15.66,Bogo 10
127427,transaction,14.65,Bogo 5
127435,transaction,9.05,Bogo 5
127463,transaction,20.42,2off10
127470,transaction,20.5,3off7
127474,transaction,24.94,3off7
127482,transaction,12.14,2off10
127484,transaction,5.78,Bogo 5
127489,transaction,26.15,Bogo 5
127490,transaction,11.78,3off7
127493,transaction,14.7,2off10
127502,transaction,17.72,Bogo 10
127504,transaction,12.45,2off10
127507,transaction,13.46,2off10
127515,transaction,1.68,2off10
127516,transaction,21.9,Bogo 5
127530,transaction,8.97,Bogo 5
127543,transaction,15.36,Bogo 10
127546,transaction,27.5,3off7
127561,transaction,25.08,5off20
127562,offer completed,0,5off20
127568,transaction,14.54,3off7
127571,transaction,19.56,3off7
127572,transaction,19.72,5off20
127583,transaction,16.22,2off10
127589,transaction,22.99,Bogo 10
127596,transaction,14.62,3off7
127608,transaction,8.66,3off7
127613,transaction,24.88,Bogo 5
127629,transaction,25.18,2off10
127632,transaction,12.95,Bogo 5
127635,transaction,14.14,2off10
127638,transaction,16.06,Bogo 10
127648,transaction,16.33,5off20
127651,transaction,14.25,2off10
127656,transaction,10.84,Bogo 10
127661,transaction,16.26,Bogo 10
127663,transaction,22.14,2off10
127668,transaction,27.33,Bogo 10
127671,transaction,23.34,Bogo 5
127680,transaction,18.82,2off10
127722,transaction,5.48,2off10
127744,transaction,19.56,Bogo 10
127749,transaction,11.63,2off10
127757,transaction,19.1,3off7
127758,transaction,23.23,Bogo 5
127770,transaction,26.15,5off20
127773,transaction,15.85,Bogo 5
127774,transaction,20.06,Bogo 10
127788,transaction,20.02,5off20
127801,transaction,5.34,5off20
127803,transaction,45.38,2off10
127804,offer completed,0,Bogo 5
127806,transaction,17.32,5off20
127807,offer completed,0,3off7
127815,transaction,11.09,Bogo 10
127832,transaction,24.04,3off7
127835,transaction,20.34,3off7
127840,transaction,11.48,Bogo 10
127843,transaction,10.48,Bogo 10
127847,transaction,13.31,Bogo 10
127858,transaction,17.92,2off10
127867,transaction,26.81,5off20
127870,transaction,24.2,Bogo 5
127883,transaction,36.87,Bogo 5
127900,transaction,13.7,3off7
127904,transaction,11.03,2off10
127913,transaction,22.4,2off10
127920,transaction,8.49,5off20
127924,transaction,19.94,Bogo 10
127936,transaction,12.5,Bogo 10
127944,transaction,16.63,2off10
127945,offer completed,0,3off7
127947,transaction,5.2,Bogo 5
127955,transaction,21.38,2off10
127956,transaction,27.15,2off10
127961,transaction,8.57,2off10
127964,transaction,11.55,Bogo 10
127966,transaction,20.63,Bogo 5
127970,transaction,19.7,Bogo 5
127973,transaction,17.59,3off7
127977,transaction,24.06,2off10
127985,transaction,36.51,2off10
127994,transaction,26.69,Bogo 5
128001,transaction,11.82,2off10
128003,transaction,15.87,2off10
128004,transaction,19.28,Bogo 10
128006,transaction,22.65,5off20
128007,transaction,11.82,2off10
128008,transaction,26.2,Bogo 5
128017,transaction,21.05,5off20
128026,transaction,13.1,2off10
128027,transaction,22.81,Bogo 5
128028,transaction,5.12,Bogo 5
128029,transaction,24.93,5off20
128032,transaction,16.61,2off10
128035,transaction,15.47,Bogo 5
128055,transaction,19.43,2off10
128058,transaction,5.44,5off20
128059,offer completed,0,Bogo 5
128065,transaction,17.13,2off10
128070,transaction,31.07,3off7
128076,transaction,18.02,3off7
128078,transaction,25.74,5off20
128089,transaction,20.01,3off7
128091,transaction,22.82,2off10
128106,transaction,17.7,Bogo 10
128107,transaction,919.16,Bogo 5
128116,transaction,15.28,3off7
128122,transaction,11.78,Bogo 5
128128,transaction,12.16,5off20
128129,transaction,989.34,2off10
128131,transaction,7.72,Bogo 5
128133,transaction,8.28,3off7
128135,transaction,13.97,3off7
128138,transaction,21.46,2off10
128150,transaction,17.52,Bogo 5
128151,transaction,16.42,2off10
128153,transaction,26.72,Bogo 10
128162,transaction,7.41,2off10
128163,transaction,11.72,Bogo 5
128166,transaction,12.44,2off10
128172,transaction,14.94,Bogo 10
128177,transaction,95.57,3off7
128182,transaction,22.19,Bogo 10
128185,transaction,7.53,3off7
128191,transaction,25.07,5off20
128209,transaction,12.61,Bogo 5
128211,transaction,6.86,Bogo 5
128214,transaction,3.64,2off10
128220,transaction,13.21,Bogo 10
128224,transaction,19.39,Bogo 10
128231,transaction,2.06,2off10
128245,transaction,74.48,2off10
128254,transaction,14.32,3off7
128260,transaction,12.38,3off7
128265,transaction,14.56,Bogo 5
128270,transaction,18.14,Bogo 10
128271,transaction,14.36,2off10
128273,transaction,11.02,Bogo 10
128274,transaction,30.34,3off7
128275,transaction,17.37,Bogo 5
128277,transaction,15.23,2off10
128280,transaction,21.59,Bogo 5
128281,transaction,32.85,3off7
128283,transaction,38.43,Bogo 5
128285,transaction,19.86,Bogo 10
128286,transaction,23.38,3off7
128293,transaction,6.66,Bogo 5
128295,transaction,10.32,Bogo 5
128299,transaction,16.74,Bogo 10
128300,transaction,8.16,3off7
128313,transaction,17.3,2off10
128315,transaction,35.22,2off10
128316,transaction,14.06,Bogo 10
128320,transaction,16.84,2off10
128328,transaction,26.51,Bogo 5
128330,transaction,25.34,Bogo 10
128332,transaction,13.2,Bogo 5
128343,transaction,3.92,2off10
128376,transaction,92.72,Bogo 5
128378,transaction,11.48,Bogo 10
128390,transaction,24.95,2off10
128393,transaction,26.77,5off20
128394,transaction,19.23,Bogo 5
128395,transaction,5.05,Bogo 5
128398,transaction,16.91,Bogo 5
128403,transaction,15.22,Bogo 5
128407,transaction,11.57,2off10
128408,transaction,18.69,Bogo 10
128433,transaction,24.92,2off10
128441,transaction,11.56,2off10
128445,transaction,2.79,3off7
128448,transaction,10.71,Bogo 5
128450,transaction,6.95,Bogo 5
128454,transaction,24.18,3off7
128457,transaction,29.64,3off7
128460,transaction,10.54,Bogo 5
128463,transaction,13.47,Bogo 5
128468,transaction,16.04,Bogo 10
128469,transaction,24.16,2off10
128473,transaction,6.9,Bogo 5
128474,transaction,28.66,Bogo 10
128480,transaction,18.28,Bogo 5
128481,transaction,13.91,2off10
128489,transaction,21.9,Bogo 5
128491,transaction,18.22,Bogo 10
128503,transaction,20.18,2off10
128509,transaction,13.26,2off10
128510,offer completed,0,Bogo 5
128513,transaction,63.3,2off10
128514,transaction,7.31,Bogo 5
128517,transaction,23.01,Bogo 10
128530,transaction,5.61,3off7
128537,transaction,20.32,2off10
128539,transaction,36.24,Bogo 10
128540,transaction,9.2,2off10
128563,transaction,30.35,Bogo 5
128566,transaction,16.58,Bogo 10
128589,transaction,24.74,5off20
128590,offer completed,0,2off10
128595,transaction,27.1,2off10
128596,offer completed,0,Bogo 5
128598,transaction,13.58,Bogo 5
128600,transaction,14.76,Bogo 10
128603,transaction,24.86,Bogo 10
128604,transaction,12.98,2off10
128607,transaction,22.75,5off20
128613,transaction,21.8,5off20
128614,transaction,9.69,3off7
128626,transaction,9.57,3off7
128631,transaction,10.52,2off10
128640,transaction,20.74,Bogo 5
128643,transaction,15.24,2off10
128648,transaction,17.83,Bogo 10
128656,transaction,29.88,Bogo 10
128663,transaction,22.74,Bogo 10
128666,transaction,18.41,Bogo 10
128671,transaction,20.86,5off20
128672,offer completed,0,5off20
128674,transaction,15.39,Bogo 10
128678,transaction,30.5,Bogo 5
128693,transaction,11.37,Bogo 5
128695,transaction,18.4,2off10
128702,transaction,8.36,Bogo 5
128705,transaction,7.35,5off20
128706,transaction,11.38,2off10
128720,transaction,13.93,3off7
128734,transaction,13.43,Bogo 10
128765,transaction,15.95,Bogo 5
128776,transaction,1.84,3off7
128777,transaction,18.32,2off10
128778,transaction,32.48,3off7
128785,transaction,7.62,Bogo 5
128786,transaction,8.49,Bogo 5
128789,transaction,10.36,2off10
128797,transaction,15.12,2off10
128799,transaction,24.87,3off7
128801,transaction,23.19,2off10
128805,transaction,8.31,2off10
128811,transaction,10.58,5off20
128824,transaction,22.86,5off20
128825,offer completed,0,Bogo 10
128841,transaction,18.98,Bogo 10
128842,transaction,30.25,3off7
128856,transaction,7.58,3off7
128857,transaction,11.24,2off10
128858,transaction,15.76,3off7
128866,transaction,25.85,3off7
128875,transaction,12.08,Bogo 5
128876,transaction,10.56,Bogo 10
128882,transaction,28.21,2off10
128894,transaction,19.61,Bogo 5
128899,transaction,13.58,Bogo 5
128904,transaction,16.44,5off20
128905,transaction,10.16,Bogo 5
128906,transaction,15.27,Bogo 10
128920,transaction,11.88,Bogo 10
128923,transaction,19.86,Bogo 10
128927,transaction,15.57,Bogo 5
128931,transaction,13.54,2off10
128933,transaction,9.98,3off7
128934,transaction,22.26,Bogo 10
128941,transaction,27.32,2off10
128948,transaction,12.47,Bogo 10
128951,transaction,20.45,2off10
128957,transaction,27.03,Bogo 10
128958,transaction,37.53,Bogo 10
128960,transaction,11.07,2off10
128962,transaction,27.62,5off20
128966,transaction,20.98,Bogo 10
128967,transaction,7.3,2off10
128970,transaction,27.37,Bogo 5
128975,transaction,33.75,2off10
128978,transaction,14.82,2off10
128979,transaction,27.08,Bogo 5
128982,transaction,5.1,2off10
128993,transaction,3.75,3off7
129000,transaction,12.18,3off7
129004,transaction,21.09,2off10
129006,transaction,19.74,5off20
129011,transaction,18.5,2off10
129019,transaction,28.69,2off10
129021,transaction,21.17,Bogo 10
129022,transaction,18.94,Bogo 10
129031,transaction,19.46,2off10
129036,transaction,13.92,2off10
129039,transaction,16.24,Bogo 10
129043,transaction,10.99,Bogo 5
129046,transaction,5.04,Bogo 5
129048,transaction,30.26,5off20
129050,transaction,16.61,2off10
129052,transaction,7.34,Bogo 5
129055,transaction,27.61,Bogo 5
129057,transaction,18.32,Bogo 10
129058,transaction,10.89,2off10
129065,transaction,15.86,3off7
129079,transaction,15.96,3off7
129081,transaction,5.61,2off10
129084,transaction,36.22,2off10
129087,transaction,14.18,Bogo 5
129091,transaction,13.63,3off7
129097,transaction,18.71,Bogo 10
129100,transaction,16.54,2off10
129105,transaction,27.23,Bogo 10
129112,transaction,28.3,3off7
129116,transaction,2.18,2off10
129129,transaction,13.77,Bogo 10
129130,transaction,21.57,Bogo 10
129134,transaction,9.98,3off7
129137,transaction,6.2,Bogo 5
129139,transaction,22.21,Bogo 5
129165,transaction,3.99,2off10
129168,transaction,21.31,Bogo 5
129173,transaction,36.18,Bogo 10
129174,transaction,23.38,3off7
129175,transaction,12.85,2off10
129176,transaction,14.03,2off10
129186,transaction,8.21,3off7
129189,transaction,15.85,2off10
129194,transaction,2.02,3off7
129202,transaction,21.11,5off20
129203,offer completed,0,Bogo 10
129208,transaction,29,Bogo 5
129212,transaction,14.11,3off7
129213,transaction,16.51,3off7
129215,transaction,15.9,Bogo 10
129218,transaction,30.08,3off7
129219,transaction,41.41,Bogo 10
129227,transaction,6.56,2off10
129230,transaction,5.59,Bogo 5
129233,transaction,19.62,Bogo 10
129240,transaction,17.02,2off10
129246,transaction,15.07,Bogo 10
129248,transaction,19.42,Bogo 10
129249,transaction,31.1,2off10
129252,transaction,16.38,Bogo 5
129253,transaction,14.24,3off7
129255,transaction,15.28,Bogo 10
129265,transaction,33.24,2off10
129272,transaction,23.93,Bogo 10
129281,transaction,4.73,2off10
129287,transaction,23.25,2off10
129288,transaction,1.91,2off10
129293,transaction,13.53,Bogo 5
129298,transaction,12.24,Bogo 10
129299,transaction,23.77,2off10
129310,transaction,34.64,2off10
129311,transaction,30.77,Bogo 5
129320,transaction,18.49,2off10
129332,transaction,10.99,Bogo 5
129334,transaction,14.43,Bogo 10
129335,transaction,10.14,Bogo 10
129337,transaction,19.86,2off10
129339,transaction,33.27,5off20
129343,transaction,14.08,Bogo 5
129347,transaction,22.91,5off20
129351,transaction,22.87,2off10
129352,offer completed,0,2off10
129353,transaction,28.44,Bogo 10
129360,transaction,19.35,Bogo 10
129364,transaction,6.3,2off10
129369,transaction,7.15,Bogo 5
129371,transaction,32.83,2off10
129378,transaction,12.68,Bogo 5
129380,transaction,17.22,3off7
129382,transaction,10.46,2off10
129386,transaction,7.7,2off10
129391,transaction,6.52,5off20
129392,transaction,31.84,2off10
129397,transaction,20.69,2off10
129398,transaction,10.24,3off7
129404,transaction,20.76,2off10
129406,transaction,9.61,3off7
129409,transaction,17.3,2off10
129416,transaction,14.49,Bogo 10
129424,transaction,7.69,Bogo 5
129425,transaction,8.22,Bogo 5
129429,transaction,18.04,5off20
129439,transaction,35.82,Bogo 10
129451,transaction,20.32,2off10
129454,transaction,6.92,Bogo 5
129456,transaction,12.81,Bogo 5
129460,transaction,0.86,2off10
129461,transaction,22,3off7
129464,transaction,9.32,Bogo 5
129469,transaction,7,3off7
129470,transaction,1.58,2off10
129472,transaction,24.72,Bogo 5
129479,transaction,14.56,3off7
129484,transaction,29.33,5off20
129485,offer completed,0,2off10
129488,transaction,28.45,3off7
129497,transaction,10.3,Bogo 10
129506,transaction,29.85,Bogo 5
129515,transaction,16.56,Bogo 10
129524,transaction,27.66,2off10
129538,transaction,20.34,3off7
129575,transaction,28.73,Bogo 10
129583,transaction,20.18,2off10
129588,transaction,31.98,Bogo 10
129592,transaction,36.9,2off10
129593,transaction,25.64,2off10
129599,transaction,16.29,2off10
129600,offer completed,0,Bogo 10
129601,transaction,18.49,2off10
129620,transaction,20.92,3off7
129624,transaction,23.41,Bogo 10
129625,transaction,15.2,2off10
129631,transaction,21.18,Bogo 5
129664,transaction,17.27,3off7
129667,transaction,10.83,Bogo 10
129678,transaction,14.97,2off10
129679,transaction,35.78,5off20
129683,transaction,25.62,Bogo 10
129686,transaction,18.77,5off20
129692,transaction,8.04,3off7
129695,transaction,22.76,5off20
129696,transaction,5.43,Bogo 5
129697,transaction,16.49,2off10
129725,transaction,26.82,5off20
129734,transaction,27.79,Bogo 10
129752,transaction,9.83,Bogo 5
129757,transaction,11.77,Bogo 5
129770,transaction,18.16,Bogo 10
129774,transaction,15.45,2off10
129776,transaction,26.7,3off7
129784,transaction,17.6,Bogo 5
129798,transaction,22.39,Bogo 5
129799,transaction,19.16,3off7
129804,transaction,17.61,3off7
129822,transaction,28.18,5off20
129824,transaction,19.56,3off7
129825,transaction,18.63,2off10
129826,offer completed,0,Bogo 10
129827,transaction,23.5,Bogo 5
129838,transaction,7.83,3off7
129841,transaction,18.13,Bogo 10
129874,transaction,23.33,3off7
129875,transaction,638.59,Bogo 10
129880,transaction,37.73,Bogo 5
129883,transaction,16.41,2off10
129888,transaction,34.78,2off10
129894,transaction,14,Bogo 5
129899,transaction,6.88,2off10
129900,transaction,23.93,Bogo 5
129902,transaction,22.44,Bogo 10
129904,transaction,25.02,2off10
129906,transaction,26.12,Bogo 5
129907,transaction,11.68,2off10
129915,transaction,13.19,2off10
129918,transaction,12.72,2off10
129919,transaction,22.7,5off20
129928,transaction,12.34,5off20
129929,offer completed,0,Bogo 5
129932,transaction,12.98,Bogo 5
129953,transaction,8.23,2off10
129956,transaction,20.06,Bogo 10
129960,transaction,16.44,Bogo 10
129974,transaction,15.62,2off10
129987,transaction,14.53,Bogo 5
130008,transaction,14.49,2off10
130011,transaction,16.48,2off10
130015,transaction,21.04,2off10
130018,transaction,10.83,2off10
130023,transaction,22.19,5off20
130024,offer completed,0,Bogo 10
130025,transaction,4.04,3off7
130034,transaction,22.28,2off10
130040,transaction,26.48,Bogo 10
130056,transaction,17.47,Bogo 10
130059,transaction,16.17,2off10
130063,transaction,30.28,3off7
130070,transaction,30.2,Bogo 5
130071,transaction,20.55,Bogo 5
130073,transaction,7.72,3off7
130081,transaction,12.75,2off10
130082,transaction,18.89,Bogo 5
130085,transaction,19.17,Bogo 5
130087,transaction,16.27,Bogo 5
130089,transaction,9.95,2off10
130090,transaction,20.42,2off10
130107,transaction,27.5,Bogo 5
130108,transaction,12.61,2off10
130113,transaction,27.29,2off10
